# number of customers + 1 (depot stored as last "customer") [int nC]
41
# customer IDs (depot gets ID -1) [int* customerIDs]
21 1 20 13 3 7 30 8 37 28 1 0 34 22 25 26 10 18 9 15 38 11 33 29 36 2 19 14 23 6 12 40 
21 2 25 38 13 24 36 14 35 5 8 34 39 22 1 2 23 32 4 16 9 0 29 11 15 19 27 6 12 40 
21 4 35 7 28 0 30 26 11 18 17 13 6 14 23 4 37 16 24 40 
22 0 38 6 5 27 15 39 23 16 33 8 26 3 18 29 17 20 40 
22 1 1 21 34 0 9 10 26 18 25 33 11 38 15 12 2 6 36 19 29 14 23 40 
22 2 39 1 34 8 5 16 9 4 2 32 23 11 0 29 12 6 19 27 15 40 
22 3 24 10 38 14 12 16 7 39 9 4 31 26 0 27 33 11 8 37 19 25 5 29 17 40 
23 0 27 5 15 6 38 39 22 16 20 17 29 18 3 8 26 33 40 
23 1 18 10 9 38 11 14 19 29 6 36 2 12 40 
23 2 8 39 2 32 4 9 16 29 0 11 19 27 15 6 12 40 
23 4 13 14 4 37 16 24 40 
24 0 1 34 37 21 25 2 36 30 9 4 10 31 13 32 7 28 38 6 15 5 27 22 39 23 16 33 8 26 3 18 17 29 20 40 
24 2 13 38 25 36 21 14 35 22 39 1 34 8 5 16 9 4 2 32 23 11 0 29 12 6 19 15 27 40 
24 3 36 20 10 38 18 14 22 12 16 7 39 9 4 31 26 0 27 33 11 8 37 19 25 5 17 29 40 
24 4 13 16 4 37 14 23 40 
25 0 21 34 37 24 1 30 36 2 28 32 13 10 4 31 7 9 15 5 38 27 6 23 39 22 16 29 17 20 8 26 18 3 33 40 
25 1 0 34 22 26 10 18 9 15 38 11 33 29 19 36 2 14 23 6 12 40 
25 2 38 13 24 21 36 14 35 5 8 34 39 1 22 2 23 32 4 16 9 0 29 11 15 19 27 6 12 40 
25 3 12 0 27 26 31 9 39 5 29 17 19 8 11 37 33 40 
26 0 39 16 8 17 29 20 33 18 3 40 
26 1 34 0 22 10 25 9 18 11 15 38 33 2 36 29 12 14 23 19 6 40 
26 3 12 16 7 4 31 0 9 27 39 8 37 11 25 5 17 29 19 33 40 
26 4 35 7 30 28 0 11 21 18 17 13 6 37 4 14 16 23 24 40 
27 0 36 28 10 13 4 5 38 6 15 23 39 22 16 18 20 3 17 29 8 26 33 40 
27 2 32 0 11 19 6 15 12 40 
27 3 7 12 16 0 26 9 4 31 39 19 5 17 29 25 8 11 37 33 40 
27 4 19 20 15 2 10 34 31 33 7 35 3 30 0 28 32 12 18 21 26 11 17 6 13 14 23 16 4 37 24 40 
28 0 25 21 24 1 30 36 2 32 13 10 4 31 7 9 15 5 38 27 6 23 39 22 16 29 17 20 8 26 18 3 33 40 
28 1 20 13 3 7 30 8 37 21 1 0 34 22 25 26 10 18 9 15 38 11 33 29 36 19 2 14 23 6 12 40 
28 3 35 36 3 1 30 20 32 38 14 10 18 24 22 7 12 16 0 27 26 4 31 9 39 25 5 29 17 19 8 11 37 33 40 
28 4 2 33 35 7 0 30 32 3 12 21 26 11 18 17 13 6 14 23 4 37 16 24 40 
29 0 39 16 17 20 8 26 18 3 33 40 
29 1 18 10 9 38 11 19 14 23 36 2 6 12 40 
29 2 2 32 4 9 0 11 15 19 27 6 12 40 
29 3 12 0 27 26 31 9 39 5 17 25 19 8 11 37 33 40 
30 0 21 25 34 37 1 24 36 2 28 32 13 10 4 31 7 9 15 5 27 38 6 23 39 22 16 17 29 20 26 8 18 3 33 40 
30 1 17 5 20 13 3 7 8 31 37 21 28 1 0 34 22 25 26 10 18 9 15 38 11 33 29 19 36 14 23 2 6 12 40 
30 3 35 28 36 20 32 14 38 10 18 24 22 7 12 16 0 26 27 4 31 9 39 17 5 29 25 19 8 11 37 33 40 
30 4 2 33 35 7 28 0 32 3 12 21 26 18 11 17 13 6 14 23 4 37 16 24 40 
31 0 21 25 24 1 2 36 30 4 13 10 32 28 9 7 15 5 38 27 6 39 22 23 16 26 8 17 29 20 33 3 18 40 
31 1 13 5 17 20 3 7 37 8 30 21 28 1 34 0 22 10 26 25 9 18 11 15 38 33 2 36 12 29 14 23 19 6 40 
31 3 12 16 7 4 26 0 9 39 27 11 37 8 25 5 17 29 33 19 40 
31 4 10 34 2 15 20 33 19 27 35 7 32 12 30 0 28 3 11 26 21 18 17 13 6 4 37 16 24 14 23 40 
32 0 21 25 24 1 2 36 30 13 10 4 31 28 9 7 15 5 38 27 6 23 39 22 16 26 8 17 29 20 33 18 3 40 
32 2 8 39 2 4 16 23 9 11 0 29 15 12 19 27 6 40 
32 3 36 28 35 30 20 10 38 14 24 18 22 12 16 7 26 4 31 0 9 27 39 8 11 37 25 5 17 29 19 33 40 
32 4 2 33 35 7 30 28 0 12 3 26 11 21 18 17 13 6 4 37 14 16 23 24 40 
33 0 39 16 8 26 3 18 29 17 20 40 
33 1 22 9 10 26 18 11 38 15 12 2 6 36 19 29 14 23 40 
33 3 12 39 9 31 26 0 27 11 8 37 19 25 5 29 17 40 
33 4 10 34 31 2 19 27 15 20 7 35 12 32 3 30 0 28 11 26 18 21 17 13 6 24 16 4 37 14 23 40 
34 0 37 21 25 24 1 2 36 30 10 4 13 31 32 9 28 7 38 15 5 27 6 39 22 23 16 8 26 17 29 20 33 3 18 40 
34 1 21 1 0 22 10 26 9 25 18 11 38 15 33 2 36 12 29 19 14 23 6 40 
34 2 8 5 39 22 1 4 2 32 16 9 23 11 0 29 12 15 19 27 6 40 
34 4 10 2 31 15 20 33 19 27 35 7 32 12 30 28 0 3 11 26 21 18 17 13 6 4 37 16 24 14 23 40 
35 1 17 5 20 13 3 7 39 30 8 31 37 21 28 1 0 34 22 25 26 10 18 9 15 38 11 33 29 19 36 14 2 23 6 12 40 
35 2 25 24 5 8 34 39 1 22 2 23 32 4 16 9 0 29 11 15 19 27 6 12 40 
35 3 28 36 3 1 30 20 32 14 38 10 18 24 22 7 12 16 0 27 26 4 31 9 39 17 25 5 29 19 8 11 37 33 40 
35 4 20 19 2 33 7 30 28 0 32 3 12 21 26 18 11 17 13 6 14 23 4 37 16 24 40 
36 0 25 34 21 37 24 1 2 30 13 10 32 28 31 4 9 7 15 5 38 27 6 23 39 22 16 8 26 29 17 20 18 3 33 40 
36 1 10 9 18 11 38 2 29 19 14 12 23 6 40 
36 2 13 25 38 24 21 14 35 8 34 5 39 22 1 2 32 4 23 16 9 0 11 29 15 19 27 12 6 40 
36 3 28 35 3 1 32 30 20 10 38 14 18 24 22 12 16 7 26 0 31 4 27 9 39 8 11 25 5 29 17 19 37 33 40 
37 0 34 21 25 24 1 2 36 30 13 32 31 10 4 28 9 7 15 5 38 27 6 23 39 22 16 26 8 17 29 20 33 18 3 40 
37 1 13 5 17 20 3 7 31 8 30 21 28 1 34 0 22 26 10 25 9 18 11 15 38 33 2 36 12 29 14 23 19 6 40 
37 3 12 26 31 0 9 39 27 11 8 25 5 17 29 19 33 40 
37 4 13 4 16 14 23 24 40 
38 0 36 28 10 13 4 27 5 15 6 23 39 22 16 29 17 8 18 20 26 3 33 40 
38 1 22 10 18 26 9 15 11 33 19 29 2 36 12 14 23 6 40 
38 2 25 13 24 21 36 14 35 5 8 34 39 22 1 2 23 32 16 4 9 0 29 11 19 27 15 12 6 40 
38 3 36 20 10 14 18 24 22 12 16 7 0 27 26 4 9 31 39 19 25 5 29 17 8 11 37 33 40 
39 0 38 6 5 27 15 22 23 16 33 8 26 3 18 29 17 20 40 
39 1 13 3 7 5 35 17 20 31 8 37 30 1 21 28 22 34 0 9 10 26 18 25 33 11 38 15 12 2 6 36 19 29 14 23 40 
39 2 22 1 34 8 5 16 9 4 2 32 23 11 0 29 12 6 19 27 15 40 
39 3 12 16 7 9 4 31 26 0 27 33 11 8 37 19 25 5 29 17 40 
40 0 24 1 34 37 25 21 2 36 30 9 7 4 10 13 31 32 28 6 27 38 5 15 39 22 23 16 33 3 18 8 20 26 17 29 
40 1 39 3 7 13 20 5 17 35 31 8 30 37 1 28 21 22 34 0 9 18 10 26 25 33 11 38 15 12 6 19 14 23 2 36 29 
40 2 24 38 13 25 14 36 21 35 39 22 1 34 8 5 9 16 4 23 2 32 11 29 0 12 6 19 27 15 
40 3 1 3 36 35 28 20 32 30 24 18 10 38 14 22 12 16 7 39 9 4 27 31 26 0 33 19 11 8 5 17 29 37 25 
40 4 33 19 10 27 34 31 20 2 15 7 35 12 3 32 30 0 28 18 11 26 21 17 6 13 24 16 4 14 23 37 
