# number of customers + 1 (depot stored as last "customer") [int nC]
41
# customer IDs (depot gets ID -1) [int* customerIDs]
28 2 13 35 2 36 39 24 32 29 4 14 15 12 17 16 34 30 33 40 
28 3 31 13 30 10 26 11 0 40 
29 1 18 4 10 22 24 8 3 37 1 21 34 33 14 32 31 25 7 12 16 28 13 0 26 11 30 15 5 35 23 17 6 27 40 
29 2 35 13 36 39 2 28 4 24 14 32 15 17 12 30 34 16 33 40 
29 3 39 32 8 15 4 17 36 37 5 21 16 2 27 12 9 20 7 6 31 3 30 13 38 11 28 10 0 26 40 
29 4 39 27 26 11 7 0 15 5 35 18 6 20 25 36 1 24 33 17 8 22 40 
30 1 12 16 28 13 0 26 11 15 5 35 23 17 6 27 40 
30 2 29 4 14 32 17 34 16 33 40 
30 3 27 31 3 13 38 11 28 10 0 26 40 
30 4 31 34 23 10 21 14 38 39 27 26 11 19 7 0 2 29 15 5 35 18 6 20 25 36 1 24 33 17 8 22 40 
31 0 21 33 19 5 14 32 22 23 37 27 3 24 18 9 16 36 4 28 38 34 25 13 39 35 8 7 1 40 
31 1 3 24 21 1 37 29 32 33 34 14 7 12 25 26 13 16 28 0 6 27 17 23 15 11 5 30 35 40 
31 3 5 27 2 12 6 3 7 13 38 30 26 10 28 0 11 40 
31 4 12 23 30 34 21 10 38 14 27 26 39 2 19 7 0 11 6 18 15 29 20 5 35 8 33 17 1 24 22 36 25 40 
32 0 21 33 14 23 37 22 27 18 24 3 9 16 36 4 28 34 38 25 13 39 35 8 7 1 40 
32 1 24 3 21 1 37 29 31 33 34 14 7 12 25 13 16 26 28 0 27 23 6 15 17 5 35 11 30 40 
32 2 13 35 2 39 36 28 24 29 4 14 12 15 17 16 33 34 30 40 
32 3 8 39 29 15 17 4 21 37 36 5 27 2 16 12 9 20 7 31 6 3 13 38 30 10 26 28 0 11 40 
33 0 21 31 19 14 5 32 22 23 37 27 3 18 24 9 36 16 4 38 25 28 34 39 13 35 1 8 7 40 
33 1 3 24 1 21 29 37 31 32 14 34 7 25 12 0 13 26 16 28 17 6 27 15 11 30 23 5 35 40 
33 2 32 29 4 14 17 30 16 34 40 
33 4 7 11 6 29 18 20 5 1 17 36 8 22 25 24 40 
34 0 9 36 4 28 25 38 35 13 39 7 8 1 40 
34 1 24 3 37 29 21 1 32 31 14 33 25 7 12 28 16 13 26 0 35 5 23 30 11 15 27 6 17 40 
34 2 29 32 4 14 17 16 30 33 40 
34 4 31 23 30 10 21 14 38 27 26 39 11 19 7 2 0 35 5 18 29 15 6 20 24 25 36 8 1 33 17 22 40 
35 0 4 25 13 39 7 8 1 40 
35 1 12 28 16 13 26 0 5 23 30 11 15 27 6 17 40 
35 2 25 10 19 1 37 23 13 26 0 22 36 2 6 39 9 28 24 29 32 4 14 15 12 17 34 16 30 33 40 
35 4 27 26 39 11 7 0 5 18 29 15 6 20 24 25 36 8 1 33 17 22 40 
36 0 37 22 18 24 9 16 4 25 28 34 38 39 13 35 1 7 8 40 
36 2 13 37 35 26 22 39 6 2 9 29 28 4 24 14 32 15 17 12 30 33 16 34 40 
36 3 29 8 15 17 4 21 37 5 16 27 2 12 9 20 7 6 31 3 30 13 38 11 28 10 0 26 40 
36 4 11 7 29 18 6 5 20 1 25 33 17 24 8 22 40 
37 0 21 14 33 23 32 22 24 18 27 3 9 16 36 4 34 28 25 38 35 13 39 7 8 1 40 
37 1 18 10 4 22 24 8 3 29 21 1 34 32 31 14 33 25 7 12 28 16 13 26 0 5 35 23 30 11 15 27 6 17 40 
37 2 25 10 19 1 35 23 13 26 0 22 36 2 6 39 9 28 24 29 32 4 14 15 12 17 34 16 30 33 40 
37 3 29 8 15 4 17 5 36 21 16 2 27 12 9 20 7 3 31 6 30 13 38 28 10 11 26 0 40 
38 0 9 36 4 28 25 34 39 13 35 1 8 7 40 
38 2 3 20 11 25 1 19 10 18 22 26 13 0 23 37 35 9 6 39 2 36 32 24 28 29 4 14 17 12 15 33 16 30 34 40 
38 3 27 31 3 13 30 26 0 10 28 11 40 
38 4 31 23 30 34 21 10 14 26 39 27 0 2 19 7 11 6 20 18 15 29 5 35 22 33 17 1 8 36 24 25 40 
39 0 4 25 13 35 1 8 7 40 
39 2 13 26 22 37 35 6 36 2 9 32 29 28 24 4 14 17 15 12 33 30 16 34 40 
39 3 32 8 29 17 15 4 21 36 37 5 27 2 16 12 20 9 6 31 7 3 13 30 38 0 26 11 10 28 40 
39 4 30 21 38 14 27 26 0 2 11 19 7 6 15 29 18 20 5 35 33 1 17 36 8 25 22 24 40 
40 0 5 19 14 31 33 21 37 23 32 22 24 18 3 27 9 16 36 4 34 25 28 38 35 13 39 7 8 1 
40 1 18 10 19 2 4 22 9 24 3 8 20 37 29 1 21 34 32 14 31 33 25 7 12 28 16 13 26 0 35 5 30 11 23 15 27 6 17 
40 2 25 11 3 38 20 18 10 19 1 35 37 23 13 26 22 0 36 2 39 6 9 28 24 29 32 14 4 15 12 17 34 30 16 33 
40 3 29 8 32 39 15 4 17 5 37 36 21 16 12 2 27 9 20 7 3 31 6 30 13 38 28 11 10 26 0 
40 4 12 31 34 30 23 10 14 38 21 27 26 39 11 19 7 2 0 35 5 29 18 15 6 20 25 24 36 8 1 22 33 17 
